index,RA,DEC,n419 flux (ujy),n419 flux err (ujy),rg flux (ujy),rg flux err (ujy),g flux (ujy),g flux err (ujy),r flux (ujy),r flux err (ujy),i flux (ujy),i flux err (ujy),z flux (ujy),z flux err (ujy),n501 flux (ujy),n501 flux err (ujy),estimated line flux (cgs),estimated EW_rf (A),estimated EW_rf error (A)
22795,15.54581901707345,-0.6550554277071992,0.7764386,0.04458943,0.22818537,0.028168796,0.1910369,0.0147939855,0.12729378,0.015508419,0.10717823,0.09277026,3.6307804e-07,0.17879364,0.09660069,0.04159122,7.156822620455627e-17,83.10670759058583,16.604161798657042
22855,15.675345136564095,-0.6544119176813082,0.46040222,0.043944176,0.10284921,0.026647879,0.0904359,0.01507017,0.06740889,0.015195032,3.6307804e-07,0.09493415,3.6307804e-07,0.17691605,0.06701851,0.04071303,4.667448051295561e-17,134.88129423104994,51.238226785155994
22976,14.73746630056048,-0.6531522506783428,1.2744944,0.04467896,0.40550157,0.022606244,0.42275363,0.015754135,0.4649763,0.016371889,0.3752979,0.09111955,0.8550889,0.17608142,0.3522144,0.043971296,1.1343713456567784e-16,72.35932790098754,8.118389915052852
23399,14.90877368287186,-0.648269613711966,0.39805603,0.043877337,0.12100501,0.023377476,0.115738556,0.01473546,0.104550794,0.014762545,0.008314994,0.0918107,3.6307804e-07,0.17645957,0.11557151,0.04173641,3.61658609281026e-17,78.35217721457173,25.237105837864757
23448,15.545823602539508,-0.6487419049003782,0.5951664,0.04425277,0.12267277,0.026840793,0.10486346,0.01457889,0.073279805,0.014901527,3.6307804e-07,0.08509363,3.6307804e-07,0.16413823,3.6307804e-07,0.041638806,6.167867171900094e-17,156.36999187270777,50.13363246553194
23462,15.708699945468885,-0.6494157184295941,0.7711823,0.043968137,0.14352523,0.022178778,0.14477533,0.01487672,0.14767157,0.015290683,0.2459042,0.09480517,0.14271061,0.17778645,0.1269788,0.04271069,8.193349479153821e-17,189.96361449159454,44.64345460256189
23719,15.701629524176935,-0.6467726913076857,0.48682374,0.043763608,0.14937617,0.029431297,0.12306868,0.015213783,0.079054736,0.015360755,0.03439628,0.0857379,0.43573746,0.15914406,0.037638918,0.042292226,4.4049943895338e-17,77.08805825085986,24.26728796658592
23830,15.54047754471131,-0.646026848794129,0.4180415,0.046321042,0.15711957,0.030019548,0.125706,0.014810625,0.07551415,0.015249155,0.13994493,0.084837526,3.6307804e-07,0.16312914,0.10135462,0.043374393,3.4060391596725115e-17,53.890704673904985,18.816727581938785
23969,15.086828754993345,-0.6448566843969165,1.6440623,0.046184815,0.7002658,0.023639472,0.7103537,0.015971536,0.73395336,0.016317327,0.5714362,0.08557562,0.59049034,0.1921373,0.6879258,0.04426607,1.2320190325749379e-16,42.843140994899336,4.929233365892792
24026,15.699872424558745,-0.6438612088471287,0.32979065,0.04253554,0.066527836,0.014462907,0.09937573,0.014918283,0.24857253,0.01481078,0.46204296,0.08635915,0.9285957,0.16397084,0.050758615,0.039939772,3.436596738992313e-17,162.79595012163958,57.221199299015595
24027,15.211848740142278,-0.6433098605601336,0.56690353,0.0442431,0.28970298,0.016717574,0.37380955,0.014780099,0.6692109,0.015182604,0.87959296,0.083769485,1.0553308,0.16525193,0.3378444,0.042411134,3.6185380369628495e-17,29.956225567116082,6.583088408722084
24503,15.583247104618696,-0.6392369187527474,0.37657842,0.045252007,0.14890537,0.02492375,0.13831802,0.015194888,0.11686847,0.014798696,0.29350787,0.083251074,3.6307804e-07,0.19984676,0.1683498,0.04332615,2.972012831202336e-17,49.15734525571174,16.522552362771886
24514,15.687970567945378,-0.6392181640349648,0.3140244,0.04522453,0.08567718,0.018508201,0.10517371,0.015544061,0.16801244,0.014950232,0.21017097,0.08583198,0.23080759,0.20182446,0.14064263,0.042203046,2.980813354103098e-17,94.61103217916609,34.47135224138562
24567,14.93112360155868,-0.6376661875150426,0.45409003,0.04625509,0.09254903,0.021082759,0.09757141,0.014940428,0.11009289,0.014731105,0.1489706,0.08287887,3.6307804e-07,0.19418819,0.25633863,0.041664686,4.7195067268863116e-17,159.68630614972133,55.32320566913846
24797,14.930619009567016,-0.6356687768169524,0.47633162,0.045693506,0.18560243,0.01607624,0.2529831,0.015074886,0.5133394,0.01497747,0.66337574,0.08331977,0.5907132,0.19530295,0.17639679,0.04175806,3.795139051745746e-17,50.49012087587704,10.993379852646866
24886,14.895873439884555,-0.6345079170557125,0.47013995,0.044107847,0.04469772,0.02000673,0.047305513,0.014234945,0.053848922,0.014125981,0.072205305,0.081471704,3.6307804e-07,0.19613917,0.040739425,0.041428894,5.553664636615247e-17,1439.8784684454101,3445.0940665108947
25213,15.710102149498802,-0.6335499839960086,1.3037972,0.046110377,0.57968694,0.02302961,0.58782107,0.015562064,0.60683715,0.015783286,0.56206244,0.086145386,1.004336,0.24585797,0.6247181,0.04315098,9.452436219066152e-17,39.499683172778035,5.193713566425479
25393,15.234938056352824,-0.6301990309552481,0.29236558,0.0473397,0.12500727,0.016525676,0.1625206,0.014732777,0.29601023,0.014978009,0.5508908,0.0829686,0.37212,0.18942931,3.6307804e-07,0.042245395,2.1846724710207825e-17,42.53604363790111,15.218672408653783
25738,14.6836038282855,-0.6262764951845017,0.38026938,0.046088587,0.0841217,0.022460932,0.07263762,0.014845794,0.046399854,0.015983203,3.6307804e-07,0.08581497,0.38976586,0.18719846,0.044798918,0.042391088,3.8658712785321024e-17,137.29704839939973,55.36945122563332
25787,14.90234741839024,-0.6261174457250449,0.45798743,0.043695997,0.21852657,0.026823964,0.18688472,0.01457852,0.13073012,0.0149022285,0.17838323,0.08117598,3.6307804e-07,0.1816356,0.16285723,0.041926946,3.1258892894470645e-17,34.42658652656267,10.249221393116658
25854,14.66199438211926,-0.626626818853395,0.73584753,0.043817267,0.33646402,0.016362187,0.43137383,0.0143423695,0.7610445,0.015548486,0.8180912,0.080607116,2.0885136,0.17867902,0.2880257,0.04042879,5.21349767260827e-17,37.42587593143592,6.230690898795695
25971,14.67028083819802,-0.6238401485665354,0.4628943,0.044692405,0.16355659,0.022251012,0.16424918,0.014836103,0.16584358,0.0153630525,0.13496755,0.08325001,0.14139718,0.18596557,0.097655654,0.04135647,3.907513493506252e-17,60.172815250044465,15.632080252209793
26015,14.600874709818784,-0.6235458237167799,0.6074843,0.048497576,0.14543386,0.024810858,0.14065139,0.015788956,0.1303069,0.016461667,0.10335698,0.08252771,0.3384871,0.18520762,0.17476092,0.045251038,6.031543199086079e-17,119.11093158839722,31.13342567447926
26161,15.480031181355267,-0.6233570668597158,0.42918545,0.046375524,0.18375804,0.01564145,0.25226873,0.014767915,0.5203281,0.015128654,0.61200804,0.07950177,1.1061441,0.15630038,0.38453186,0.04232972,3.203775816455906e-17,42.427165267720596,10.403358964444937
26275,15.533435238730831,-0.6223839257599605,0.53040785,0.046264324,0.2244234,0.02026915,0.23651828,0.014328413,0.26665497,0.014562027,0.20908618,0.07710139,0.18752427,0.15356034,0.29628158,0.041939322,3.99427912767185e-17,43.37981524856771,9.751663808711504
26302,15.545480945681463,-0.6222135390409848,0.4606354,0.046404846,0.21289611,0.020378679,0.22591937,0.014509492,0.25874323,0.014918421,0.43251038,0.08041815,0.38516903,0.15408738,0.15316963,0.042385887,3.233954781529726e-17,36.65334810171081,9.63734936484744
26317,14.551667676098994,-0.6207517787362737,0.5090457,0.048612654,0.21611266,0.021985095,0.22472338,0.015224319,0.24570552,0.016484773,0.4397332,0.08048842,0.22191055,0.1512428,0.24578415,0.045005936,3.8239078079865273e-17,43.10673336265437,10.635175728824276
26913,14.996433311169788,-0.6173682599055661,0.4895863,0.04667769,0.22630669,0.014837603,0.32514346,0.014693806,0.7441144,0.014948381,1.4554948,0.08296527,3.3683686,0.15373522,0.2823848,0.04278338,3.436815991677305e-17,36.643852005556674,8.285050727949578
26967,14.579031153061756,-0.6161813880981278,0.2974088,0.047745656,0.14656134,0.017809404,0.1830337,0.0151610905,0.30411294,0.016792465,0.30871418,0.08184519,0.35773867,0.15234298,0.26096004,0.04534652,1.969142095097689e-17,32.270754213444995,12.453533271493232
27101,15.52133132718546,-0.6149237774758843,0.39630854,0.046057668,0.20297424,0.01942381,0.22173841,0.014279842,0.2713792,0.015001696,0.040204328,0.07897536,0.71301705,0.15338898,0.14499089,0.04127858,2.523759488931701e-17,29.818569158364067,9.236854947532269
27119,15.265161885310327,-0.6144697714722569,0.32647434,0.04740657,0.07050354,0.020550774,0.07466057,0.0146096945,0.08510135,0.014829667,0.04346653,0.078701325,0.6229792,0.15553924,3.6307804e-07,0.043438025,3.341407786354716e-17,143.4632482962783,64.28216935740268
27506,15.370909334432664,-0.6114240923917947,0.59457415,0.049006015,0.08250899,0.023164215,0.062085725,0.015376665,0.015424545,0.01580663,3.6307804e-07,0.080285184,3.6307804e-07,0.15594986,0.10861229,0.04601035,6.684428508036752e-17,359.9452698713389,185.42789805916527
27531,15.612296421948688,-0.6113574510697188,0.3508164,0.048053943,0.17948759,0.0225897,0.17301461,0.014346634,0.15908921,0.014663383,0.031910367,0.07893411,0.39514843,0.1500345,0.16876766,0.04240626,2.236502834545533e-17,29.883218349970136,11.117911097929941
27539,14.997253482592262,-0.6109647346058713,0.5893313,0.047441367,0.24676202,0.014487865,0.36777994,0.014877663,0.9152731,0.01681784,1.1386514,0.08637373,1.2922577,0.15640394,0.50591874,0.043835968,4.471852490822895e-17,44.234453774455844,8.17214397652826
27866,14.97534148211624,-0.6076891376268252,0.5093698,0.047285274,0.20047028,0.014679718,0.28631273,0.014447859,0.64638484,0.01467992,0.63153875,0.077097334,0.87943465,0.15280636,0.34865916,0.042713556,4.032332052442054e-17,49.579856457196136,10.064699173717317
28069,15.870383849778126,-0.6073267287328789,0.43291724,0.050318327,0.093599066,0.021531573,0.10155673,0.0156924,0.12236971,0.016699769,0.02538055,0.08038688,0.4741124,0.1546278,0.18352284,0.046008192,4.4294129981047225e-17,143.15814437152272,50.876096140640065
28350,14.632783429330896,-0.6045749842026289,1.3220142,0.0461231,0.46699506,0.022648789,0.47994125,0.0155259995,0.51088303,0.016049124,0.43703797,0.0788117,0.43162152,0.15183875,0.4961348,0.044462074,1.1161302820002568e-16,60.1998599560576,6.781642021683456
28498,15.02811318765586,-0.6027216541997567,0.4233658,0.04632589,0.19759242,0.01987257,0.22944091,0.015700588,0.32281414,0.015404126,0.40501872,0.07807424,0.10325555,0.16003574,0.17533794,0.043968778,2.947214799045916e-17,35.959854578728574,10.099731327795313
28538,14.52134873709229,-0.6019107487234497,0.6699988,0.047960833,0.32841793,0.0171974,0.43117106,0.015459147,0.8030725,0.016911082,1.042281,0.084512524,2.302,0.15292986,0.41420963,0.045832407,4.458949921974766e-17,32.619880996539315,6.427915254412459
28626,15.233504323004862,-0.6019191116163114,0.3747261,0.045713786,0.17860405,0.0148079,0.25933924,0.014826041,0.608048,0.015128717,0.6383259,0.07809237,0.44977173,0.15862867,0.23168713,0.04235219,2.5601503958492498e-17,34.50110468290298,9.805510263136005
28743,15.159503253311309,-0.6025532039133071,1.5819553,0.047017284,0.6523281,0.02310394,0.6522036,0.015381971,0.6519188,0.015240263,0.74403423,0.07856555,0.5502356,0.15908296,0.640288,0.043795973,1.2135226223018928e-16,45.509822172468276,5.155767153287597
28943,15.592137385122047,-0.599419575319355,0.46024102,0.04570698,0.22407316,0.023877362,0.21346004,0.014889916,0.19106153,0.015725648,0.34938633,0.0783799,0.5042998,0.15219046,0.12250961,0.04389728,3.082902918187273e-17,33.068704403214994,9.48059343761038
28960,15.195201133826895,-0.5989041312070057,0.5338674,0.04568503,0.05941001,0.022207681,0.043192618,0.014732186,0.0061406167,0.015253504,3.6307804e-07,0.07860423,3.6307804e-07,0.15628879,3.6307804e-07,0.04340121,6.193501826143984e-17,691.7378278650255,725.3561154689152
29019,14.986767354376733,-0.5980081472544273,0.2767614,0.044318296,0.113605484,0.02796412,0.09674689,0.015139835,0.06702723,0.015293006,0.034852397,0.079017386,0.30318943,0.15004314,0.07719002,0.04257389,2.129814994961285e-17,45.894964564596485,22.139022262049526
29021,14.59502878588325,-0.598126691209345,0.83805174,0.04620951,0.020121189,0.023065073,0.026532333,0.015219261,0.04117992,0.01666991,0.06827475,0.080256395,3.6307804e-07,0.1528211,3.6307804e-07,0.043802444,1.0677153455819193e-16,-429.5807955139221,862.9213576812043
29026,14.990166339506413,-0.5979916184343584,0.3611881,0.046041526,0.18253608,0.016339744,0.23911926,0.01467064,0.4431351,0.015439958,0.49471408,0.078503326,0.54035044,0.15202717,0.15976256,0.04319338,2.3320990154970748e-17,30.65228203920402,9.64464417852418
29144,15.375917985700031,-0.5994666346043337,0.36673987,0.046638124,0.17724751,0.022285877,0.18191342,0.015236215,0.19304107,0.015958091,0.2704197,0.079297096,3.6307804e-07,0.1520248,0.1562485,0.044686675,2.4736073300498774e-17,33.55795740890931,11.434410078958042
29319,15.6015911250508,-0.5962439899855873,0.36529952,0.04434464,0.17966014,0.016937073,0.22568223,0.014537614,0.38000435,0.015300994,0.4705097,0.07827791,0.50465804,0.1533999,0.2454326,0.042649712,2.4233110565191893e-17,32.40072454295042,9.81820237219919
29338,15.42099925535895,-0.5975367903812686,0.74797815,0.04554798,0.38209054,0.025837986,0.34754205,0.015209094,0.2798798,0.015849778,0.18835826,0.08464964,0.41812578,0.15464361,0.29387054,0.04464069,4.7762467788697704e-17,29.98004088072716,6.30209732987684
29500,15.560112433890993,-0.5953120299471575,0.613913,0.04490938,0.29273054,0.019247858,0.33844465,0.015079082,0.47148746,0.01599157,0.51025105,0.07866097,0.69302917,0.15566167,0.3165268,0.04232443,4.192671869934237e-17,34.472147907753794,7.092988705497068
29527,15.746057412221097,-0.5946017495795842,0.47473142,0.04692838,0.03917102,0.01726168,0.050355807,0.0151707465,0.089387655,0.01657637,0.105764806,0.08241228,0.3969208,0.18057296,0.018517785,0.04394997,5.685745842837445e-17,7745.3319935264635,95145.86814335122
29569,15.30152917042397,-0.5940090654127074,0.76721466,0.049240485,0.095287666,0.028940551,0.07831451,0.014872158,0.050026644,0.015207573,0.06443121,0.07873854,3.6307804e-07,0.15582986,3.6307804e-07,0.044179425,8.771243007458349e-17,484.88325708391955,316.4421079268201
29691,15.328486688705194,-0.5927633923681344,0.43611234,0.04773838,0.20739688,0.025655895,0.19354989,0.015492864,0.1652842,0.017135449,0.02957139,0.09123524,0.029937232,0.15696956,0.27544862,0.046300616,2.9856203086590374e-17,34.65472688543377,10.84864509142862
29888,15.09976618919474,-0.5910024154269754,0.5013511,0.046020247,0.14446549,0.033499897,0.10760974,0.014698834,0.05490482,0.015469111,3.6307804e-07,0.085317634,0.2745607,0.17454843,0.05551317,0.043317046,4.6587359030481316e-17,86.0106120548921,30.50543922682224
30133,15.032698347855163,-0.5891489399613911,1.1117672,0.043254152,0.44465894,0.024489565,0.4207032,0.015253166,0.37070557,0.015060091,0.2818365,0.07987382,0.6729995,0.1818772,0.34258702,0.04273579,8.708339913402415e-17,48.14183949765846,6.483970310810364
30253,15.082370724311232,-0.5876708327279978,0.46553552,0.046299342,0.17231366,0.021634264,0.18105409,0.015175064,0.20272428,0.016328711,0.18861549,0.07827718,0.40960482,0.15259202,0.12226781,0.04548744,3.827678024733339e-17,55.39090483689405,14.189029439609211
30269,15.35828502820076,-0.5884969866035761,1.144173,0.04854365,0.46627286,0.025759093,0.42765114,0.015372359,0.35099334,0.01565732,0.53289706,0.07891466,3.6307804e-07,0.15385613,0.40621316,0.04600754,8.84921563774834e-17,46.512748409416396,6.503514720865157
30448,14.790060360777613,-0.5860073465931128,0.57274985,0.0475068,0.24893904,0.021944486,0.25341702,0.014858618,0.26395383,0.015550341,0.24364513,0.084333815,0.14406008,0.17369726,0.20689566,0.044150066,4.226981991070184e-17,41.24166667898768,9.179216604560372
30457,15.12986141730621,-0.5857529474493645,0.5331475,0.04731324,0.12979147,0.017588139,0.16205806,0.015000252,0.26913658,0.015729962,0.2802557,0.08185963,3.6307804e-07,0.16071936,0.21714339,0.045839787,5.2653544049365256e-17,115.61896252394178,26.153582345834614
30493,15.577193354953057,-0.5869209035729268,1.2691625,0.046255447,0.43534887,0.0255728,0.39831924,0.0150848925,0.3251096,0.016374554,0.32297122,0.078891195,0.1372431,0.15463923,0.23523083,0.044994257,1.0884488995036507e-16,63.40965207513233,7.71883823738092
30537,15.155395146312664,-0.5852007289212005,0.36342525,0.04531933,0.11222373,0.021199506,0.115960546,0.014608386,0.12497224,0.015326879,0.28582045,0.07759607,3.6307804e-07,0.15602495,0.2086093,0.043947145,3.2791502580456046e-17,76.23808661645614,25.100730697521094
30697,15.125772156022524,-0.5839092384274203,0.41259474,0.047339097,0.19366886,0.01818673,0.23756799,0.015223508,0.37888438,0.01574368,0.7449601,0.08199138,0.77087784,0.18075785,0.27236065,0.044058695,2.857828471320004e-17,35.5587669786174,10.015566704978523
30699,14.561937579364873,-0.5827768195454456,0.5913485,0.04505033,0.11258786,0.025644792,0.10200621,0.01495162,0.08141285,0.016080966,0.20929292,0.07916787,3.6307804e-07,0.15464124,0.1519622,0.04373636,6.249675862622485e-17,181.75407819920707,61.52397289018376
30891,14.989688147354537,-0.5814762760876315,0.33545858,0.04653911,0.08737863,0.023043754,0.07047414,0.015315326,0.031852327,0.015527609,0.012960413,0.07703958,0.03371854,0.14900109,0.06854992,0.046387635,3.2384017105407676e-17,102.61401753418338,42.471165695498996
30945,15.143591566767292,-0.5812432179278518,0.32392153,0.045068003,0.118175454,0.022710076,0.11502007,0.014581934,0.10812336,0.015044708,0.11161453,0.080168694,0.16682057,0.15426078,0.15360433,0.044555467,2.6857811139330318e-17,56.841810880577626,20.943023100130937
31037,15.665415147327463,-0.5811208466677251,0.3476169,0.04434283,0.106208414,0.021596853,0.10985573,0.014907413,0.118666396,0.015543446,0.13834527,0.0853553,0.0055442005,0.16357437,0.06466246,0.044935036,3.151313332663349e-17,77.66341855088719,26.98060781598225
31444,15.512671442876709,-0.5775835237547915,0.37495032,0.04392973,0.16848993,0.01722985,0.21015488,0.01468003,0.34817284,0.015331562,0.35542455,0.07963379,0.3866698,0.1531218,0.24160159,0.04433505,2.6951056711149535e-17,38.70300816622662,10.962507060934964
31566,15.464475322572014,-0.5766066638968812,0.48508894,0.043377493,0.21986814,0.018358948,0.2552025,0.014442889,0.35872284,0.015377189,0.43046045,0.07911295,0.2614568,0.15522885,0.3893774,0.043779768,3.462156020230539e-17,38.06633289141994,8.84928606460329
31595,14.79733433077028,-0.5764694211772536,0.67932916,0.044635992,0.20170422,0.027859319,0.17210762,0.015045625,0.11977126,0.015673859,3.6307804e-07,0.083645426,0.13439548,0.15157121,0.12296713,0.04433396,6.234850590275158e-17,81.6345275099025,18.242365895180914
